transformer_id,transformer_code,substation_code,substation_name,feeder_code,feeder_name,rated_kva,age_years,is_metered,current_load_pct,current_oil_temp_c,current_health_score,current_failure_risk,current_status,longitude,latitude,num_consumers,manufacturer,cooling_type,installation_date,is_flood_prone,is_high_lightning,address_text,district,operational_status
7b9faade-bafc-425c-a9e2-c09999bdf86d,101058,SS_193,Kokrajhar Substation 193,FD_UNKNOWN,Unknown Feeder,100.0,21,False,66.7894403616998,33.8450272372503,74,0.2533,healthy,90.2650944,26.3955934,131,BHEL,ONAN,2005-03-21,False,False,"Ward No. 8, Substation 193, Kokrajhar",Kokrajhar,IN_SERVICE
7bcf3f92-77e2-421f-9b72-95ee51ed1023,101057,SS_193,Kokrajhar Substation 193,FD_UNKNOWN,Unknown Feeder,100.0,18,True,65.0529381925701,34.2008468388078,74,0.2565,healthy,90.2643663,26.4029386,111,Crompton,ONAN,2008-08-13,False,False,"Ward No. 8, Substation 193, Kokrajhar",Kokrajhar,IN_SERVICE
7bde4c25-accb-4aae-a851-c0aee3c6b1b0,2238,SS_133,Cachar Substation 133,FD_UNKNOWN,Unknown Feeder,25.0,24,True,67.02687419157,33.9085457004842,70,0.2939,healthy,92.6026483,25.0075833,62,ABB,ONAN,2002-04-12,False,False,"Ward No. 1, Substation 133, Unknown",Unknown,IN_SERVICE
d01b3464-0e4e-451d-ab8a-c52fd9cf68c5,100272,SS_105,Kamrup Metro Substation 105,FD_UNKNOWN,Unknown Feeder,100.0,18,True,117.685523237779,91.2154098375518,26,0.7376,warning,91.7814441,26.1719851,90,Siemens,ONAN,2008-04-01,False,True,"Ward No. 4, Substation 105, Kamrup Metro",Kamrup Metro,IN_SERVICE
d058cda8-47cc-499a-87a7-ee9a1cd302c7,57,SS_133,Cachar Substation 133,FD_UNKNOWN,Unknown Feeder,100.0,10,True,67.058646904851,32.615403344493,74,0.2562,healthy,92.6751281,24.9056361,109,ABB,ONAF,2016-11-18,True,False,"Ward No. 10, Substation 133, Unknown",Unknown,IN_SERVICE
d0f5bcd6-85a2-4acf-bb4d-f34d3a5a5421,100155,SS_103,Kamrup Metro Substation 103,FD_UNKNOWN,Unknown Feeder,100.0,19,True,69.9039594307851,33.6445810954947,72,0.2794,healthy,91.7706942,26.1630268,126,Voltamp,ONAN,2007-08-15,False,True,"Ward No. 11, Substation 103, Kamrup Metro",Kamrup Metro,IN_SERVICE
d11eb395-f3c9-471c-86a6-985a809466b1,100509,SS_133,Cachar Substation 133,FD_UNKNOWN,Unknown Feeder,200.0,14,False,68.4644124232831,32.7174420992784,73,0.2672,healthy,92.6156299,24.8562143,147,Siemens,ONAN,2012-05-08,False,False,"Ward No. 2, Substation 133, Cachar",Cachar,IN_SERVICE
d13d0c58-9955-41fc-a1ae-6070ff71494b,100640,SS_141,Hailakandi Substation 141,FD_UNKNOWN,Unknown Feeder,100.0,8,False,65.719290281431,33.4064497407569,75,0.2424,healthy,92.4000862,24.6000164,123,Crompton,ONAN,2018-05-11,False,False,"Ward No. 12, Substation 141, Hailakandi",Hailakandi,IN_SERVICE
d15d0a93-d81a-43b7-af89-41be03b1717f,100408,SS_121,Nagaon Substation 121,FD_UNKNOWN,Unknown Feeder,100.0,11,False,119.983287169485,94.7270952495762,25,0.7455,warning,92.7974206,26.6302423,39,Siemens,ONAN,2015-06-03,False,True,"Ward No. 9, Substation 121, Nagaon",Nagaon,IN_SERVICE
8048bfad-7207-46da-ae1b-3a99f6ee6aa4,2077,SS_133,Cachar Substation 133,FD_UNKNOWN,Unknown Feeder,25.0,19,False,67.2593248308904,33.8502662254126,70,0.2935,healthy,92.497935,24.890085,139,Siemens,ONAN,2007-10-19,False,False,"Ward No. 12, Substation 133, Unknown",Unknown,IN_SERVICE
832f9883-88fe-4993-9b18-7f033226b644,100657,SS_142,Karimganj Substation 142,FD_UNKNOWN,Unknown Feeder,200.0,30,False,65.7004574542163,33.7363616939601,75,0.2481,healthy,92.3706032,24.8607814,122,BHEL,ONAN,1996-01-06,False,False,"Ward No. 11, Substation 142, Karimganj",Karimganj,IN_SERVICE
86bf9c58-a482-4a8f-a2f9-f055eb2fbae5,100146,SS_102,Kamrup Metro Substation 102,FD_UNKNOWN,Unknown Feeder,500.0,12,False,63.9893725802755,34.1524332224513,74,0.2577,healthy,91.754228,26.1770311,31,BHEL,ONAN,2014-05-20,False,False,"Ward No. 11, Substation 102, Kamrup Metro",Kamrup Metro,IN_SERVICE
d170fdf3-1087-4364-8046-5b402ba397df,101116,SS_201,Sivasagar Substation 201,FD_UNKNOWN,Unknown Feeder,315.0,18,True,66.3609891217948,33.3086477722951,74,0.2525,healthy,94.4514745,26.8378905,27,Voltamp,ONAN,2008-06-14,False,False,"Ward No. 2, Substation 201, Sivasagar",Sivasagar,IN_SERVICE
d1a145b5-5822-4a28-a151-5714d16f5475,101013,SS_191,Goalpara Substation 191,FD_UNKNOWN,Unknown Feeder,315.0,13,True,65.453170733716,33.2629177902313,72,0.2715,healthy,90.7895475,25.9829392,142,Voltamp,ONAF,2013-04-10,False,False,"Ward No. 5, Substation 191, Goalpara",Goalpara,IN_SERVICE
d2130fd9-3a74-4607-8b67-ad6c8abab836,100431,SS_122,Hojai Substation 122,FD_UNKNOWN,Unknown Feeder,63.0,22,False,65.9900929617584,33.6232248318734,74,0.2583,healthy,92.8472131,26.1254215,46,Crompton,ONAF,2004-10-21,False,False,"Ward No. 4, Substation 122, Hojai",Hojai,IN_SERVICE
d22a389d-14d8-4913-85b4-5784091fac1c,100165,SS_103,Kamrup Metro Substation 103,FD_UNKNOWN,Unknown Feeder,500.0,11,True,70.1968748083251,32.9470695217336,65,0.3478,healthy,91.7691153,26.1658526,126,ABB,ONAN,2015-07-04,True,False,"Ward No. 9, Substation 103, Kamrup Metro",Kamrup Metro,IN_SERVICE
d2606ef8-b640-4b26-8580-6d4ab7ddb810,100046,SS_101,Kamrup Metro Substation 101,FD_UNKNOWN,Unknown Feeder,315.0,11,True,67.5791615090342,33.4901734304179,75,0.2464,healthy,91.754228,26.1770311,130,Crompton,ONAF,2015-04-16,False,False,"Ward No. 11, Substation 101, Kamrup Metro",Kamrup Metro,IN_SERVICE
d2633d96-ecf2-49b8-a37f-4d47761eb867,100739,SS_153,Majuli Substation 153,FD_UNKNOWN,Unknown Feeder,315.0,19,True,63.7073981753421,32.767181619274,73,0.2695,healthy,94.220333,26.7515227,56,ABB,ONAN,2007-11-13,False,False,"Ward No. 2, Substation 153, Majuli",Majuli,IN_SERVICE
d2a2dcbb-f5be-4dad-88b7-aab4f06374bd,632,SS_133,Cachar Substation 133,FD_UNKNOWN,Unknown Feeder,63.0,49,False,66.0911755024719,33.1952374556007,70,0.2943,healthy,92.5251355,24.8835946,97,Siemens,ONAN,1977-01-19,False,False,"Ward No. 9, Substation 133, Unknown",Unknown,IN_SERVICE
d2c959ef-8520-4ee7-8ce7-272feb01adf2,100766,SS_161,Dibrugarh Substation 161,FD_UNKNOWN,Unknown Feeder,200.0,6,True,66.2068255158515,32.6909039692637,73,0.2644,healthy,94.8958927,27.3682068,59,Voltamp,ONAN,2020-03-24,False,False,"Ward No. 7, Substation 161, Dibrugarh",Dibrugarh,IN_SERVICE
e7c5ef90-a5cc-43ff-97d4-22aac187bbcd,100014,SS_101,Kamrup Metro Substation 101,FD_UNKNOWN,Unknown Feeder,250.0,32,True,64.8592891886904,32.9365482926004,75,0.2458,healthy,91.7867147,26.1496128,67,Crompton,ONAF,1994-11-07,False,False,"Ward No. 10, Substation 101, Kamrup Metro",Kamrup Metro,IN_SERVICE
ed118bee-f3db-4fed-8ce4-4e57e0256801,101340,SS_251,Chirang Substation 251,FD_UNKNOWN,Unknown Feeder,63.0,19,False,67.2306190013347,33.5090660191721,72,0.2756,healthy,90.6077992,26.596512,135,ABB,ONAF,2007-10-08,False,False,"Ward No. 14, Substation 251, Chirang",Chirang,IN_SERVICE
ef26edbb-f62f-48a4-b03c-d3063fa9660a,2091,SS_133,Cachar Substation 133,FD_UNKNOWN,Unknown Feeder,100.0,22,False,123.369353922357,91.7499127645737,25,0.7407,warning,92.578251,24.962372,89,Siemens,ONAN,2004-05-06,False,False,"Ward No. 5, Substation 133, Unknown",Unknown,IN_SERVICE
ef60d89e-4228-4075-9ecb-043f4b2a872a,100400,SS_121,Nagaon Substation 121,FD_UNKNOWN,Unknown Feeder,500.0,25,False,64.4324857991708,33.1491090103359,71,0.2814,healthy,92.8874642,26.5547738,46,ABB,ONAN,2001-02-15,False,False,"Ward No. 9, Substation 121, Nagaon",Nagaon,IN_SERVICE
f07bfb28-0d1f-4bb8-a516-069ee7213068,101069,SS_193,Kokrajhar Substation 193,FD_UNKNOWN,Unknown Feeder,63.0,13,False,65.0146946245062,32.7036966441738,72,0.2716,healthy,90.203123,26.3864423,85,Crompton,ONAN,2013-04-07,False,False,"Ward No. 5, Substation 193, Kokrajhar",Kokrajhar,IN_SERVICE
f0cbc4f3-9fa7-4589-b3cc-de615ca99a78,100475,SS_124,Nagaon Substation 124,FD_UNKNOWN,Unknown Feeder,100.0,9,False,67.7263781849666,32.7275543278065,73,0.2628,healthy,92.6537353,26.1671521,91,ABB,ONAF,2017-06-26,False,False,"Ward No. 14, Substation 124, Nagaon",Nagaon,IN_SERVICE
00bd04fc-4aee-4e2a-8ed8-bb6609aa3e89,100149,SS_102,Kamrup Metro Substation 102,FD_UNKNOWN,Unknown Feeder,200.0,20,False,65.6149502034544,33.4201338652553,76,0.2314,healthy,91.7788842,26.1443909,134,Voltamp,ONAN,2006-10-23,True,False,"Ward No. 2, Substation 102, Kamrup Metro",Kamrup Metro,IN_SERVICE
00e62736-ecab-475e-b776-2fbaf672ec10,100464,SS_123,Hojai Substation 123,FD_UNKNOWN,Unknown Feeder,200.0,13,True,119.681498872937,93.9712914164793,26,0.7362,warning,93.4372251,25.8439953,125,Siemens,ONAN,2013-03-13,True,False,"Ward No. 6, Substation 123, Hojai",Hojai,IN_SERVICE
01016e61-2df1-4108-9701-b32a6d856808,101273,SS_241,Nalbari Substation 241,FD_UNKNOWN,Unknown Feeder,100.0,13,True,66.5668297661571,32.9733354955937,74,0.2571,healthy,91.6065547,26.4396544,79,BHEL,ONAN,2013-06-03,False,False,"Ward No. 13, Substation 241, Nalbari",Nalbari,IN_SERVICE
02dae8f4-0410-4dc8-9746-b31e0a31521c,100447,SS_122,Hojai Substation 122,FD_UNKNOWN,Unknown Feeder,500.0,12,False,116.644657245414,92.4180077418347,19,0.8055,warning,92.689441,26.344804,130,Voltamp,ONAN,2014-09-22,False,False,"Ward No. 10, Substation 122, Hojai",Hojai,IN_SERVICE
030f8b81-772a-4635-a05e-adee4e055f84,101283,SS_242,Baksa Substation 242,FD_UNKNOWN,Unknown Feeder,25.0,19,True,67.6722832194588,33.0809049165894,69,0.3016,healthy,91.3915837,26.6513351,34,Crompton,ONAF,2007-05-24,False,True,"Ward No. 5, Substation 242, Baksa",Baksa,IN_SERVICE
046a46df-7649-46ef-9946-eb024949b139,101232,SS_221,Karbi Anglong Substation 221,FD_UNKNOWN,Unknown Feeder,315.0,11,True,65.2849458809991,33.2839412048899,73,0.2653,healthy,93.716553,25.908579,38,Voltamp,ONAN,2015-01-24,True,False,"Ward No. 12, Substation 221, Karbi Anglong",Karbi Anglong,IN_SERVICE
04caba8a-eb62-4920-b412-e43ca39cfb75,101185,SS_211,Darrang Substation 211,FD_UNKNOWN,Unknown Feeder,100.0,12,False,66.1144508852125,32.8550459861923,76,0.2361,healthy,92.193553,26.716299,140,Voltamp,ONAF,2014-11-07,False,False,"Ward No. 2, Substation 211, Darrang",Darrang,IN_SERVICE
04d8e7f8-080e-4e11-be7c-6a67ba267ea7,100061,SS_101,Kamrup Metro Substation 101,FD_UNKNOWN,Unknown Feeder,315.0,9,False,63.8726709465669,33.0918810513313,74,0.2585,healthy,91.7552994,26.1767552,146,BHEL,ONAN,2017-09-27,False,False,"Ward No. 13, Substation 101, Kamrup Metro",Kamrup Metro,IN_SERVICE
05ce703d-b6d6-440c-85ff-8cf923ebcb9f,100446,SS_122,Hojai Substation 122,FD_UNKNOWN,Unknown Feeder,500.0,25,False,118.750688950515,94.0923170252605,18,0.8118,warning,93.181519,25.7313533,101,Siemens,ONAN,2001-10-19,False,False,"Ward No. 4, Substation 122, Hojai",Hojai,IN_SERVICE
05f86144-e328-4924-9806-8b567cbcc0af,100649,SS_141,Hailakandi Substation 141,FD_UNKNOWN,Unknown Feeder,100.0,9,False,68.733578396889,32.8160102903501,71,0.2816,healthy,92.5920814,24.9220831,51,ABB,ONAF,2017-02-06,False,False,"Ward No. 4, Substation 141, Hailakandi",Hailakandi,IN_SERVICE
063d0139-a812-4631-bcbb-4ce3e80b4411,2034,SS_133,Cachar Substation 133,FD_UNKNOWN,Unknown Feeder,25.0,14,True,64.4026437894559,33.6952752991199,70,0.291,healthy,92.7173748,24.9449015,132,BHEL,ONAN,2012-08-03,True,False,"Ward No. 7, Substation 133, Unknown",Unknown,IN_SERVICE
9cc2f40d-72a6-4e70-a07d-9b1de4ca3d65,101218,SS_221,Karbi Anglong Substation 221,FD_UNKNOWN,Unknown Feeder,200.0,12,True,65.1265787493183,33.6044576346154,73,0.263,healthy,93.4457832,25.8483799,72,Voltamp,ONAN,2014-11-24,False,False,"Ward No. 6, Substation 221, Karbi Anglong",Karbi Anglong,IN_SERVICE
9cc74ff6-c7d9-4a65-8186-9628394146eb,520,SS_133,Cachar Substation 133,FD_UNKNOWN,Unknown Feeder,25.0,17,False,67.4591641759746,33.6704793355142,69,0.3081,healthy,92.6008619,24.922148,39,BHEL,ONAN,2009-09-16,False,False,"Ward No. 12, Substation 133, Unknown",Unknown,IN_SERVICE
9d16e330-0c9e-4de8-977d-dca7500faff8,101355,SS_252,Chirang Substation 252,FD_UNKNOWN,Unknown Feeder,500.0,17,False,64.8568397568954,33.9665778679832,70,0.298,healthy,90.5770438,26.4312897,111,Siemens,ONAF,2009-04-10,False,False,"Ward No. 5, Substation 252, Chirang",Chirang,IN_SERVICE
9d21b7b1-e690-4484-8f4a-c0359b55387a,524,SS_133,Cachar Substation 133,FD_UNKNOWN,Unknown Feeder,250.0,9,False,66.8479938405467,33.744992811759,73,0.2653,healthy,92.588204,24.9470206,64,Voltamp,ONAN,2017-09-10,False,False,"Ward No. 6, Substation 133, Unknown",Unknown,IN_SERVICE
9d75f40a-cda3-471b-90a4-df27fd1a831d,100451,SS_122,Hojai Substation 122,FD_UNKNOWN,Unknown Feeder,100.0,17,False,66.5804752226807,34.3497799619954,74,0.2534,healthy,92.6639524,26.347434,100,Siemens,ONAN,2009-06-01,False,False,"Ward No. 7, Substation 122, Hojai",Hojai,IN_SERVICE
9ddfbf53-a48f-4589-8ca6-2de605570629,100463,SS_123,Hojai Substation 123,FD_UNKNOWN,Unknown Feeder,63.0,13,False,66.6229956803191,33.9475290487725,73,0.2616,healthy,93.4350337,25.8482834,97,ABB,ONAF,2013-11-19,False,False,"Ward No. 14, Substation 123, Hojai",Hojai,IN_SERVICE
9e78c3c0-0f1e-4796-8df1-90e53f25e37d,101256,SS_231,Dima Hasao Substation 231,FD_UNKNOWN,Unknown Feeder,315.0,15,False,63.6743067158385,34.0250431890362,74,0.2546,healthy,92.8351285,24.90889,119,Siemens,ONAN,2011-09-22,False,False,"Ward No. 14, Substation 231, Dima Hasao",Dima Hasao,IN_SERVICE
9e930b7a-97d0-47ea-b471-72059cc3aa2f,368,SS_133,Cachar Substation 133,FD_UNKNOWN,Unknown Feeder,63.0,17,False,69.3543099241669,33.3531200094477,72,0.2799,healthy,92.6780843,24.899173,128,Siemens,ONAN,2009-05-11,False,False,"Ward No. 4, Substation 133, Unknown",Unknown,IN_SERVICE
b3fc1c9c-1834-4470-bb8a-f9dd75794205,101136,SS_202,Golaghat Substation 202,FD_UNKNOWN,Unknown Feeder,100.0,15,True,64.2136469760651,34.0114396626627,76,0.2313,healthy,94.0503797,26.5296204,88,BHEL,ONAF,2011-10-03,False,False,"Ward No. 14, Substation 202, Golaghat",Golaghat,IN_SERVICE
b4512876-c0cd-4546-90e8-b64b77287fe9,385,SS_133,Cachar Substation 133,FD_UNKNOWN,Unknown Feeder,100.0,11,True,68.2977676709906,33.5882163673612,73,0.2611,healthy,92.6677673,24.9055355,91,ABB,ONAF,2015-03-11,False,False,"Ward No. 11, Substation 133, Unknown",Unknown,IN_SERVICE
08125b1e-618a-4367-a36e-fd812679d8fd,101115,SS_201,Sivasagar Substation 201,FD_UNKNOWN,Unknown Feeder,200.0,10,True,66.2757888558633,33.4659781226574,76,0.2349,healthy,94.8036325,26.839865,96,Crompton,ONAN,2016-07-03,False,False,"Ward No. 12, Substation 201, Sivasagar",Sivasagar,IN_SERVICE
081638b9-77f1-41f1-a826-ff03e810472a,101031,SS_192,Bongaigaon Substation 192,FD_UNKNOWN,Unknown Feeder,250.0,7,False,67.6856356329222,33.282547466398,71,0.2818,healthy,90.5242498,26.4749824,37,BHEL,ONAN,2019-11-12,False,True,"Ward No. 9, Substation 192, Bongaigaon",Bongaigaon,IN_SERVICE
086ac255-af98-4988-aa3d-1fc435479b9f,220,SS_133,Cachar Substation 133,FD_UNKNOWN,Unknown Feeder,250.0,16,False,67.148397507549,33.5569284147188,73,0.269,healthy,92.5436405,24.9535133,87,BHEL,ONAN,2010-01-01,False,True,"Ward No. 5, Substation 133, Unknown",Unknown,IN_SERVICE
872e2094-9b27-459e-9cbd-35b52cd8d117,100213,SS_103,Kamrup Metro Substation 103,FD_UNKNOWN,Unknown Feeder,200.0,13,True,66.3866708123673,34.0632558787543,74,0.2533,healthy,91.7990456,26.1127337,117,ABB,ONAF,2013-04-12,False,False,"Ward No. 6, Substation 103, Kamrup Metro",Kamrup Metro,IN_SERVICE
892d51ba-a84b-4852-8888-4a8cd10e128e,512,SS_133,Cachar Substation 133,FD_UNKNOWN,Unknown Feeder,63.0,19,False,66.0199974724579,33.5727906547263,72,0.2764,healthy,92.6116583,24.9172384,98,ABB,ONAN,2007-07-23,False,False,"Ward No. 9, Substation 133, Unknown",Unknown,IN_SERVICE
8a27f3a2-f1d8-476f-bb68-1af4014e193d,101142,SS_202,Golaghat Substation 202,FD_UNKNOWN,Unknown Feeder,200.0,9,False,67.6186468277147,33.8664148961991,75,0.2407,healthy,94.1294188,26.4256728,96,BHEL,ONAN,2017-03-25,False,False,"Ward No. 4, Substation 202, Golaghat",Golaghat,IN_SERVICE
08a317db-d476-4579-a666-c1d65c2ccfb6,2105,SS_133,Cachar Substation 133,FD_UNKNOWN,Unknown Feeder,25.0,7,False,68.6259029456116,32.5467745987155,69,0.3034,healthy,92.476852,24.9482087,34,Voltamp,ONAF,2019-05-27,False,False,"Ward No. 1, Substation 133, Unknown",Unknown,IN_SERVICE
08d874c6-49fb-49b7-bd73-823dee94f62a,100672,SS_142,Karimganj Substation 142,FD_UNKNOWN,Unknown Feeder,500.0,15,False,67.8046533769504,33.3941633273066,69,0.3086,healthy,92.1620956,24.8298612,92,Siemens,ONAN,2011-10-15,False,False,"Ward No. 14, Substation 142, Karimganj",Karimganj,IN_SERVICE
8a299e10-fb3b-443f-a1bf-feb00abcbe44,101361,SS_252,Chirang Substation 252,FD_UNKNOWN,Unknown Feeder,200.0,8,True,61.1806197235927,33.7998209471416,80,0.1947,healthy,90.6180641,26.4896043,42,Voltamp,ONAN,2018-07-06,False,False,"Ward No. 14, Substation 252, Chirang",Chirang,IN_SERVICE
8a64b39a-fb18-46cc-bdb3-b14fa0879b1e,506,SS_133,Cachar Substation 133,FD_UNKNOWN,Unknown Feeder,250.0,18,False,65.8631039302268,33.3635726065521,73,0.2667,healthy,92.5869067,24.8813983,23,Crompton,ONAN,2008-04-26,False,False,"Ward No. 1, Substation 133, Unknown",Unknown,IN_SERVICE
8adfdc7e-d431-4c88-8ac2-319581ec9894,100546,SS_134,Cachar Substation 134,FD_UNKNOWN,Unknown Feeder,25.0,11,True,65.4543332818391,34.3312377790553,73,0.2663,healthy,92.5730321,24.8766476,67,BHEL,ONAN,2015-08-02,True,False,"Ward No. 4, Substation 134, Cachar",Cachar,IN_SERVICE
8af78dce-2d9d-41cb-8f4e-6899ba831697,101332,SS_244,Barpeta Substation 244,FD_UNKNOWN,Unknown Feeder,100.0,10,False,66.3142342886128,33.9010471674248,76,0.2362,healthy,91.2595742,26.4457506,30,ABB,ONAN,2016-08-27,False,False,"Ward No. 2, Substation 244, Barpeta",Barpeta,IN_SERVICE
8b12c842-8c67-4790-831c-778357793289,100142,SS_102,Kamrup Metro Substation 102,FD_UNKNOWN,Unknown Feeder,100.0,8,True,65.822193344729,34.1375302578673,74,0.2594,healthy,91.7798576,26.1617305,76,BHEL,ONAN,2018-06-22,False,False,"Ward No. 3, Substation 102, Kamrup Metro",Kamrup Metro,IN_SERVICE
0953fbe9-088b-46e8-8548-5fd306b271ac,100039,SS_101,Kamrup Metro Substation 101,FD_UNKNOWN,Unknown Feeder,100.0,5,False,66.0172006093277,33.2449285772405,75,0.2438,healthy,91.7788842,26.1443909,130,Siemens,ONAN,2021-05-25,False,False,"Ward No. 1, Substation 101, Kamrup Metro",Kamrup Metro,IN_SERVICE
0a458455-0123-4396-adff-0cc9b660bec4,100787,SS_161,Dibrugarh Substation 161,FD_UNKNOWN,Unknown Feeder,200.0,26,False,67.6192046281126,32.7895540767221,73,0.2651,healthy,94.5580985,27.4723298,140,ABB,ONAN,2000-08-06,False,False,"Ward No. 1, Substation 161, Dibrugarh",Dibrugarh,IN_SERVICE
0c96d0f0-db8b-418e-bc3c-1dfbc09b0241,100334,SS_106,Kamrup Metro Substation 106,FD_UNKNOWN,Unknown Feeder,100.0,14,False,119.682623561582,93.6665078790405,25,0.746,warning,91.7404117,26.1721356,79,Voltamp,ONAN,2012-10-09,False,False,"Ward No. 6, Substation 106, Kamrup Metro",Kamrup Metro,IN_SERVICE
0d2f8dfc-a225-480d-97b8-85966432658b,100556,SS_134,Cachar Substation 134,FD_UNKNOWN,Unknown Feeder,315.0,9,False,65.4248745662289,34.1136505267665,73,0.2623,healthy,92.5632382,24.6718333,54,Siemens,ONAF,2017-06-22,False,False,"Ward No. 11, Substation 134, Cachar",Cachar,IN_SERVICE
0d7fccc9-34a7-4a8f-87f2-7fd8f30d99dc,101223,SS_221,Karbi Anglong Substation 221,FD_UNKNOWN,Unknown Feeder,200.0,9,True,68.9231707941811,33.1087116189973,74,0.2556,healthy,93.7007122,25.8999432,34,Voltamp,ONAF,2017-03-11,False,False,"Ward No. 13, Substation 221, Karbi Anglong",Karbi Anglong,IN_SERVICE
0f0316dd-c382-420b-b551-8ee13712ce5c,100603,SS_135,Cachar Substation 135,FD_UNKNOWN,Unknown Feeder,100.0,14,False,68.2228075023493,33.7076733008741,75,0.2446,healthy,92.7664827,24.9294215,149,Crompton,ONAF,2012-07-18,False,False,"Ward No. 10, Substation 135, Cachar",Cachar,IN_SERVICE
158a5bff-74b2-42b8-829f-3642494be04e,100729,SS_152,Jorhat Substation 152,FD_UNKNOWN,Unknown Feeder,500.0,8,True,61.3594204913559,33.343212537525,75,0.2443,healthy,94.201555,26.7575886,108,Siemens,ONAF,2018-04-09,False,False,"Ward No. 6, Substation 152, Jorhat",Jorhat,IN_SERVICE
17878d15-d445-444c-9abd-5b983a74345e,100393,SS_121,Nagaon Substation 121,FD_UNKNOWN,Unknown Feeder,500.0,5,False,61.0121386073215,33.6627009485619,72,0.2793,healthy,92.5153287,26.2457146,74,ABB,ONAF,2021-10-26,False,True,"Ward No. 1, Substation 121, Nagaon",Nagaon,IN_SERVICE
1793aefb-c301-4aea-8279-89e23a864c65,100052,SS_101,Kamrup Metro Substation 101,FD_UNKNOWN,Unknown Feeder,100.0,8,True,67.487854791497,33.2703686030279,72,0.2724,healthy,91.8010202,26.1382811,119,BHEL,ONAN,2018-10-04,False,False,"Ward No. 6, Substation 101, Kamrup Metro",Kamrup Metro,IN_SERVICE
18bf12d4-4337-4786-a032-604b93d5f0a8,100976,SS_182,Sonitpur Substation 182,FD_UNKNOWN,Unknown Feeder,315.0,19,True,65.7756539872573,33.0391914092671,72,0.2779,healthy,92.7753873,26.6511503,30,Voltamp,ONAN,2007-05-19,False,False,"Ward No. 2, Substation 182, Sonitpur",Sonitpur,IN_SERVICE
1e79e9d5-260e-421f-ba5b-b7134e11f39e,100988,SS_183,Biswanath Substation 183,FD_UNKNOWN,Unknown Feeder,63.0,15,False,69.2068652612675,33.6664749807036,72,0.2727,healthy,93.1561416,26.742704,131,Crompton,ONAF,2011-02-15,False,False,"Ward No. 4, Substation 183, Biswanath",Biswanath,IN_SERVICE
1e971021-d58f-4187-9f42-9ec3b89b5be8,100925,SS_173,Lakhimpur Substation 173,FD_UNKNOWN,Unknown Feeder,100.0,10,True,120.039326044434,91.8193841508931,26,0.7394,warning,93.7673813,27.153219,142,ABB,ONAN,2016-11-17,False,False,"Ward No. 8, Substation 173, Lakhimpur",Lakhimpur,IN_SERVICE
1e99ecc1-ba17-4438-b911-3decf236af6d,437,SS_133,Cachar Substation 133,FD_UNKNOWN,Unknown Feeder,25.0,14,True,63.7618140218979,33.3209918726831,69,0.308,healthy,92.4820433,24.9881,50,Crompton,ONAF,2012-11-09,False,True,"Ward No. 3, Substation 133, Unknown",Unknown,IN_SERVICE
1ea40088-6d74-41cc-bc14-873564b3d3ab,100328,SS_106,Kamrup Metro Substation 106,FD_UNKNOWN,Unknown Feeder,100.0,18,False,68.55510494419,33.5588665558678,73,0.2616,healthy,91.617525,26.124633,141,ABB,ONAN,2008-11-18,False,False,"Ward No. 14, Substation 106, Kamrup Metro",Kamrup Metro,IN_SERVICE
1f491081-b7c9-4982-854a-a6fcedebeddf,100229,SS_104,Kamrup Metro Substation 104,FD_UNKNOWN,Unknown Feeder,100.0,28,True,65.5517752781336,33.464277752016,75,0.248,healthy,91.7400173,26.1760095,70,BHEL,ONAN,1998-02-27,True,False,"Ward No. 7, Substation 104, Kamrup Metro",Kamrup Metro,IN_SERVICE
21007b66-ef0c-4177-b7ec-9b87fcd3e967,100107,SS_102,Kamrup Metro Substation 102,FD_UNKNOWN,Unknown Feeder,315.0,23,False,65.3549255731637,33.8640348160098,74,0.2553,healthy,91.7463206,26.1390895,136,Siemens,ONAF,2003-05-22,False,False,"Ward No. 9, Substation 102, Kamrup Metro",Kamrup Metro,IN_SERVICE
301a4380-24f2-4ebd-9702-41bf0c1257f2,101349,SS_251,Chirang Substation 251,FD_UNKNOWN,Unknown Feeder,250.0,8,False,67.3845963654152,33.4037713902595,72,0.2786,healthy,90.5242498,26.4749824,91,BHEL,ONAN,2018-06-02,False,False,"Ward No. 9, Substation 251, Chirang",Chirang,IN_SERVICE
30ae2619-c02b-45ec-858d-c34642bc1447,100759,SS_161,Dibrugarh Substation 161,FD_UNKNOWN,Unknown Feeder,500.0,13,False,62.9196642222535,32.9098417312572,72,0.28,healthy,94.9328761,27.4793548,121,Voltamp,ONAN,2013-04-12,False,True,"Ward No. 13, Substation 161, Dibrugarh",Dibrugarh,IN_SERVICE
371cf229-c309-442c-9977-549c93027b4c,100396,SS_121,Nagaon Substation 121,FD_UNKNOWN,Unknown Feeder,200.0,16,False,66.2469518351082,33.7502952514463,76,0.232,healthy,92.4660018,26.2733932,122,Crompton,ONAN,2010-06-24,True,False,"Ward No. 13, Substation 121, Nagaon",Nagaon,IN_SERVICE
40c1acef-d43b-4139-8fcc-b4ad7478de2b,100414,SS_121,Nagaon Substation 121,FD_UNKNOWN,Unknown Feeder,100.0,14,False,64.5865797767515,32.4792102402487,73,0.2615,healthy,92.3635211,26.3070013,76,Voltamp,ONAN,2012-10-06,False,False,"Ward No. 12, Substation 121, Nagaon",Nagaon,IN_SERVICE
