osm_id,feature_type,latitude,longitude,name,voltage,capacity_kva,operator,ref,Sub Div Code,district,Feeder No
100160,transformer,26.1172555,91.8180236,DTR 0011 Guwaha,11000,250 kVA,APDCL,103-0011,103,Kamrup Metro,2
101029,transformer,26.4502729,90.5781538,DTR 0005 Bongai,11000,315 kVA,APDCL,192-0005,192,Bongaigaon,5
100761,transformer,27.5136569,94.9437417,DTR 0017 Dibrug,11000,63 kVA,APDCL,161-0017,161,Dibrugarh,5
100838,transformer,27.3852798,95.2747808,Duliajan DTR-009,11000,315 kVA,APDCL,163-0009,163,Dibrugarh,5
100172,transformer,26.1542931,91.7374513,DTR 0023 Guwaha,11000,250 kVA,APDCL,103-0023,103,Kamrup Metro,11
101083,transformer,26.0665437,90.0281234,Dhubri Feeder 5 T04,11000,250 kVA,APDCL,194-0004,194,Dhubri,7
100799,transformer,27.4864628,95.4111389,Tinsukia Feeder 3 T10,11000,200 kVA,APDCL,162-0010,162,Tinsukia,7
100394,transformer,26.3102428,92.7035471,Nagaon Town DTR-015,11000,200 kVA,APDCL,121-0015,121,Nagaon,2
100567,transformer,24.7369311,92.5850653,DTR 0023 Silcha,11000,25 kVA,APDCL,134-0023,134,Cachar,4
100344,transformer,26.4018009,91.6444452,Rangia Feeder 3 T10,11000,200 kVA,APDCL,111-0010,111,Kamrup,9
100600,transformer,24.8964646,92.8668683,Sonai Feeder 1 T16,11000,200 kVA,APDCL,135-0016,135,Cachar,5
100123,transformer,26.1520538,91.8307805,DTR 0044 Guwaha,11000,315 kVA,APDCL,102-0044,102,Kamrup Metro,8
101217,transformer,25.8465469,93.422052,DTR 0005 Diphu,11000,100 kVA,APDCL,221-0005,221,Karbi Anglong,7
100345,transformer,26.5035915,91.6434843,DTR 0011 Rangia,11000,100 kVA,APDCL,111-0011,111,Kamrup,12
101232,transformer,25.8431277,93.4450681,DTR 0020 Diphu,11000,100 kVA,APDCL,221-0020,221,Karbi Anglong,12
100236,transformer,26.2455679,91.6182494,Guwahati West Feeder 7 T22,11000,100 kVA,APDCL,104-0022,104,Kamrup Metro,8
101043,transformer,26.4771212,90.4996593,Bongaigaon Feeder 4 T19,11000,315 kVA,APDCL,192-0019,192,Bongaigaon,7
100299,transformer,26.1454571,91.8302022,Dispur DTR-030,11000,500 kVA,APDCL,105-0030,105,Kamrup Metro,1
100704,transformer,26.747018,94.2220304,Jorhat Town DTR-030,11000,250 kVA,APDCL,151-0030,151,Jorhat,9
100669,transformer,24.9084798,92.3415805,DTR 0020 Karimg,11000,200 kVA,APDCL,142-0020,142,Karimganj,2
100050,transformer,26.2091149,91.7686443,Guwahati North DTR-051,11000,200 kVA,APDCL,101-0051,101,Kamrup Metro,7
100749,transformer,27.488323,94.9198023,DTR 0005 Dibrug,11000,63 kVA,APDCL,161-0005,161,Dibrugarh,4
100136,transformer,26.1875505,91.775865,Guwahati South DTR-057,11000,250 kVA,APDCL,102-0057,102,Kamrup Metro,1
101036,transformer,26.4679685,90.5129886,Bongaigaon DTR-012,11000,315 kVA,APDCL,192-0012,192,Bongaigaon,5
100515,transformer,24.8524031,92.7392189,DTR 0026 Silcha,11000,100 kVA,APDCL,133-0026,133,Cachar,9
101114,transformer,26.9312577,94.6845189,Sivasagar Town DTR-015,11000,500 kVA,APDCL,201-0015,201,Sivasagar,11
100439,transformer,25.9877925,92.904285,Hojai DTR-015,11000,500 kVA,APDCL,122-0015,122,Hojai,5
100717,transformer,26.6137813,94.1967163,Titabor DTR-003,11000,200 kVA,APDCL,152-0003,152,Jorhat,1
100903,transformer,27.4275542,94.6551436,Dhemaji DTR-009,11000,100 kVA,APDCL,172-0009,172,Dhemaji,5
101297,transformer,26.5485359,91.1340275,Pathsala Feeder 2 T01,11000,200 kVA,APDCL,243-0001,243,Barpeta,4
100942,transformer,26.6390431,92.8012292,Tezpur Feeder 1 T16,11000,200 kVA,APDCL,181-0016,181,Sonitpur,6
100432,transformer,26.0035597,92.8821407,DTR 0008 Hojai,11000,200 kVA,APDCL,122-0008,122,Hojai,6
100181,transformer,26.1683616,91.8277885,DTR 0032 Guwaha,11000,63 kVA,APDCL,103-0032,103,Kamrup Metro,4
100850,transformer,27.2878809,95.3520308,Naharkatia Feeder 2 T01,11000,100 kVA,APDCL,164-0001,164,Dibrugarh,12
101216,transformer,25.8212655,93.4484989,Diphu Feeder 5 T04,11000,100 kVA,APDCL,221-0004,221,Karbi Anglong,8
100469,transformer,25.7552095,93.1638211,Lumding DTR-015,11000,200 kVA,APDCL,123-0015,123,Hojai,12
101050,transformer,26.4140443,90.5401101,DTR 0026 Bongai,11000,100 kVA,APDCL,192-0026,192,Bongaigaon,5
100021,transformer,26.167436,91.6866005,Guwahati North Feeder 7 T22,11000,200 kVA,APDCL,101-0022,101,Kamrup Metro,11
100502,transformer,24.8308952,92.8152832,Silchar Town Feeder 6 T13,11000,500 kVA,APDCL,133-0013,133,Cachar,8
101220,transformer,25.8399397,93.4498515,DTR 0008 Diphu,11000,63 kVA,APDCL,221-0008,221,Karbi Anglong,12
100969,transformer,26.8642247,92.6741507,Rangapara DTR-003,11000,100 kVA,APDCL,182-0003,182,Sonitpur,8
100973,transformer,26.8167924,92.6668494,Rangapara Feeder 8 T07,11000,500 kVA,APDCL,182-0007,182,Sonitpur,2
100195,transformer,26.1826491,91.8706162,Guwahati East Feeder 7 T46,11000,63 kVA,APDCL,103-0046,103,Kamrup Metro,3
101009,transformer,26.1837127,90.616769,Goalpara Town Feeder 3 T10,11000,100 kVA,APDCL,191-0010,191,Goalpara,9
101246,transformer,25.1085983,93.0006681,DTR 0002 Haflon,11000,315 kVA,APDCL,231-0002,231,Dima Hasao,3
100718,transformer,26.6139646,94.1993402,Titabor Feeder 5 T04,11000,100 kVA,APDCL,152-0004,152,Jorhat,4
100808,transformer,27.4904409,95.3602845,Tinsukia Feeder 4 T19,11000,315 kVA,APDCL,162-0019,162,Tinsukia,1
100006,transformer,26.1840021,91.7022493,Guwahati North Feeder 8 T07,11000,200 kVA,APDCL,101-0007,101,Kamrup Metro,2
100698,transformer,26.7646184,94.2450417,Jorhat Town DTR-024,11000,200 kVA,APDCL,151-0024,151,Jorhat,1
101063,transformer,26.4095203,90.2509285,Kokrajhar DTR-009,11000,25 kVA,APDCL,193-0009,193,Kokrajhar,2
100271,transformer,26.1610593,91.7776859,DTR 0002 Dispur,11000,63 kVA,APDCL,105-0002,105,Kamrup Metro,8
100074,transformer,26.1930546,91.732958,Guwahati North DTR-075,11000,63 kVA,APDCL,101-0075,101,Kamrup Metro,4
101255,transformer,25.1906174,92.9518677,DTR 0011 Haflon,11000,315 kVA,APDCL,231-0011,231,Dima Hasao,6
101325,transformer,26.5425219,90.9029771,DTR 0011 Barpet,11000,315 kVA,APDCL,244-0011,244,Barpeta,9
100199,transformer,26.15482,91.7834272,DTR 0050 Guwaha,11000,100 kVA,APDCL,103-0050,103,Kamrup Metro,11
100971,transformer,26.8085848,92.6979002,DTR 0005 Rangap,11000,63 kVA,APDCL,182-0005,182,Sonitpur,11
101143,transformer,26.4972247,93.9918742,DTR 0014 Golagh,11000,100 kVA,APDCL,202-0014,202,Golaghat,2
101167,transformer,26.6330549,93.5798976,Bokakhat Feeder 6 T13,11000,25 kVA,APDCL,203-0013,203,Golaghat,3
100962,transformer,26.7230864,92.7979839,Tezpur DTR-036,11000,100 kVA,APDCL,181-0036,181,Sonitpur,7
100272,transformer,26.1882104,91.7885516,Dispur DTR-003,11000,200 kVA,APDCL,105-0003,105,Kamrup Metro,9
101154,transformer,26.5217578,93.9524172,Golaghat Feeder 2 T25,11000,500 kVA,APDCL,202-0025,202,Golaghat,9
100385,transformer,26.3571403,92.7847555,Nagaon Town DTR-006,11000,250 kVA,APDCL,121-0006,121,Nagaon,4
101018,transformer,26.1851447,90.634356,Goalpara Town Feeder 4 T19,11000,100 kVA,APDCL,191-0019,191,Goalpara,12
100382,transformer,26.3517297,92.6670286,Nagaon Town DTR-003,11000,250 kVA,APDCL,121-0003,121,Nagaon,1
100572,transformer,24.8024474,92.5444202,Silchar West Feeder 5 T28,11000,500 kVA,APDCL,134-0028,134,Cachar,11
100308,transformer,26.1702744,91.6329885,Jalukbari Feeder 5 T04,11000,315 kVA,APDCL,106-0004,106,Kamrup Metro,12
101118,transformer,26.9934967,94.6576193,Sivasagar Town Feeder 4 T19,11000,200 kVA,APDCL,201-0019,201,Sivasagar,4
100408,transformer,26.334419,92.6755706,DTR 0029 Nagaon,11000,25 kVA,APDCL,121-0029,121,Nagaon,7
101249,transformer,25.1950391,93.003871,DTR 0005 Haflon,11000,250 kVA,APDCL,231-0005,231,Dima Hasao,9
100671,transformer,24.8177872,92.321074,Karimganj Feeder 7 T22,11000,500 kVA,APDCL,142-0022,142,Karimganj,4
101247,transformer,25.1084654,92.9804968,Haflong DTR-003,11000,250 kVA,APDCL,231-0003,231,Dima Hasao,11
100948,transformer,26.6502458,92.8119757,Tezpur Feeder 7 T22,11000,500 kVA,APDCL,181-0022,181,Sonitpur,8
100270,transformer,26.1393189,91.8155433,Dispur Feeder 2 T01,11000,100 kVA,APDCL,105-0001,105,Kamrup Metro,12
100827,transformer,27.4366562,95.425219,DTR 0038 Tinsuk,11000,315 kVA,APDCL,162-0038,162,Tinsukia,8
100353,transformer,26.4060752,91.5586027,Rangia Feeder 4 T19,11000,500 kVA,APDCL,111-0019,111,Kamrup,6
100215,transformer,26.1976513,91.6788386,Guwahati West Feeder 2 T01,11000,63 kVA,APDCL,104-0001,104,Kamrup Metro,6
100616,transformer,24.8179372,93.0026954,Lakhipur Feeder 8 T07,11000,100 kVA,APDCL,136-0007,136,Cachar,5
100450,transformer,26.0010454,92.89136,DTR 0026 Hojai,11000,200 kVA,APDCL,122-0026,122,Hojai,11
100947,transformer,26.6399098,92.8002877,Tezpur DTR-021,11000,25 kVA,APDCL,181-0021,181,Sonitpur,3
100828,transformer,27.4675216,95.3935116,Tinsukia DTR-039,11000,100 kVA,APDCL,162-0039,162,Tinsukia,3
100422,transformer,26.4194154,92.6684343,Nagaon Town Feeder 4 T43,11000,315 kVA,APDCL,121-0043,121,Nagaon,5
100507,transformer,24.7810783,92.8038816,Silchar Town DTR-018,11000,100 kVA,APDCL,133-0018,133,Cachar,5
100858,transformer,27.2773021,95.3159595,Naharkatia DTR-009,11000,25 kVA,APDCL,164-0009,164,Dibrugarh,1
100148,transformer,26.1393869,91.6700019,Guwahati South DTR-069,11000,100 kVA,APDCL,102-0069,102,Kamrup Metro,11
100672,transformer,24.8071626,92.3722762,DTR 0023 Karimg,11000,500 kVA,APDCL,142-0023,142,Karimganj,12
100577,transformer,24.755634,92.5512211,Silchar West DTR-033,11000,200 kVA,APDCL,134-0033,134,Cachar,11
100033,transformer,26.1886284,91.7199339,Guwahati North Feeder 3 T34,11000,100 kVA,APDCL,101-0034,101,Kamrup Metro,3
101176,transformer,26.4365157,92.0296527,Mangaldoi Feeder 8 T07,11000,25 kVA,APDCL,211-0007,211,Darrang,6
100554,transformer,24.8035238,92.54057,Silchar West Feeder 3 T10,11000,25 kVA,APDCL,134-0010,134,Cachar,12
100728,transformer,26.5855686,94.2004794,DTR 0014 Titabo,11000,315 kVA,APDCL,152-0014,152,Jorhat,10
100267,transformer,26.1683582,91.6646682,DTR 0053 Guwaha,11000,200 kVA,APDCL,104-0053,104,Kamrup Metro,12
101124,transformer,26.9625583,94.600335,Sivasagar Town Feeder 2 T25,11000,63 kVA,APDCL,201-0025,201,Sivasagar,9
100666,transformer,24.9249604,92.3076451,DTR 0017 Karimg,11000,63 kVA,APDCL,142-0017,142,Karimganj,2
100684,transformer,26.7745708,94.214558,Jorhat Town Feeder 3 T10,11000,500 kVA,APDCL,151-0010,151,Jorhat,7
100154,transformer,26.1786566,91.8180491,DTR 0005 Guwaha,11000,100 kVA,APDCL,103-0005,103,Kamrup Metro,10
100178,transformer,26.1697906,91.8437472,DTR 0029 Guwaha,11000,63 kVA,APDCL,103-0029,103,Kamrup Metro,12
100982,transformer,26.8404323,92.6744673,Rangapara Feeder 1 T16,11000,25 kVA,APDCL,182-0016,182,Sonitpur,5
100014,transformer,26.2047871,91.6946744,Guwahati North DTR-015,11000,100 kVA,APDCL,101-0015,101,Kamrup Metro,12
100263,transformer,26.1900311,91.581254,Guwahati West Feeder 2 T49,11000,100 kVA,APDCL,104-0049,104,Kamrup Metro,11
101234,transformer,26.273917,92.8081428,DTR 0002 Hamren,11000,500 kVA,APDCL,222-0002,222,Karbi Anglong,9
101244,transformer,26.3139372,92.8321116,Hamren DTR-012,11000,250 kVA,APDCL,222-0012,222,Karbi Anglong,8
101263,transformer,26.450235,91.4648372,Nalbari Town Feeder 8 T07,11000,25 kVA,APDCL,241-0007,241,Nalbari,3
100258,transformer,26.1743573,91.6699435,DTR 0044 Guwaha,11000,200 kVA,APDCL,104-0044,104,Kamrup Metro,10
100284,transformer,26.1282863,91.7827821,Dispur DTR-015,11000,100 kVA,APDCL,105-0015,105,Kamrup Metro,1
101206,transformer,26.1802235,92.3390703,Morigaon DTR-012,11000,100 kVA,APDCL,212-0012,212,Morigaon,8
100517,transformer,24.8224877,92.852457,Silchar Town Feeder 5 T28,11000,315 kVA,APDCL,133-0028,133,Cachar,4
100129,transformer,26.1409339,91.6863456,DTR 0050 Guwaha,11000,100 kVA,APDCL,102-0050,102,Kamrup Metro,9
100084,transformer,26.1494169,91.7702098,DTR 0005 Guwaha,11000,100 kVA,APDCL,102-0005,102,Kamrup Metro,3
100496,transformer,24.7998705,92.7883159,Silchar Town Feeder 8 T07,11000,25 kVA,APDCL,133-0007,133,Cachar,10
100872,transformer,27.2209128,94.0938429,DTR 0008 North,11000,25 kVA,APDCL,171-0008,171,Lakhimpur,7
100027,transformer,26.1326752,91.7706877,Guwahati North Feeder 5 T28,11000,500 kVA,APDCL,101-0028,101,Kamrup Metro,8
101122,transformer,26.9632812,94.5506866,DTR 0023 Sivasa,11000,100 kVA,APDCL,201-0023,201,Sivasagar,10
100052,transformer,26.1826574,91.709418,DTR 0053 Guwaha,11000,200 kVA,APDCL,101-0053,101,Kamrup Metro,2
100173,transformer,26.1685655,91.8141318,Guwahati East DTR-024,11000,250 kVA,APDCL,103-0024,103,Kamrup Metro,1
100484,transformer,26.1100717,92.6401284,Doboka Feeder 3 T10,11000,315 kVA,APDCL,124-0010,124,Nagaon,5
100916,transformer,27.3560519,94.0328098,DTR 0002 Bihpur,11000,200 kVA,APDCL,173-0002,173,Lakhimpur,6
100266,transformer,26.1711937,91.6247676,Guwahati West Feeder 5 T52,11000,100 kVA,APDCL,104-0052,104,Kamrup Metro,2
100954,transformer,26.6356796,92.8020654,Tezpur Feeder 5 T28,11000,315 kVA,APDCL,181-0028,181,Sonitpur,4
101059,transformer,26.3576205,90.2644821,DTR 0005 Kokraj,11000,315 kVA,APDCL,193-0005,193,Kokrajhar,3
100171,transformer,26.2063084,91.8077121,Guwahati East Feeder 7 T22,11000,63 kVA,APDCL,103-0022,103,Kamrup Metro,4
101139,transformer,26.5267016,94.0043839,Golaghat Feeder 3 T10,11000,200 kVA,APDCL,202-0010,202,Golaghat,10
100668,transformer,24.809707,92.2702206,Karimganj Feeder 4 T19,11000,200 kVA,APDCL,142-0019,142,Karimganj,6
100361,transformer,25.9405913,90.9521101,DTR 0002 Boko,11000,200 kVA,APDCL,112-0002,112,Kamrup,10
100431,transformer,26.0207992,92.9260553,Hojai Feeder 8 T07,11000,500 kVA,APDCL,122-0007,122,Hojai,11
100984,transformer,26.8559895,92.6143979,Rangapara DTR-018,11000,25 kVA,APDCL,182-0018,182,Sonitpur,1
100574,transformer,24.8516905,92.4991204,Silchar West DTR-030,11000,200 kVA,APDCL,134-0030,134,Cachar,5
100524,transformer,24.7669715,92.8300771,DTR 0035 Silcha,11000,25 kVA,APDCL,133-0035,133,Cachar,7
100809,transformer,27.4692906,95.3179389,DTR 0020 Tinsuk,11000,100 kVA,APDCL,162-0020,162,Tinsukia,3
100480,transformer,26.1193324,92.5987387,Doboka DTR-006,11000,63 kVA,APDCL,124-0006,124,Nagaon,7
101134,transformer,26.5251436,93.9782336,DTR 0005 Golagh,11000,500 kVA,APDCL,202-0005,202,Golaghat,3
101235,transformer,26.3381306,92.8028067,Hamren DTR-003,11000,200 kVA,APDCL,222-0003,222,Karbi Anglong,3
100351,transformer,26.5588884,91.5887545,DTR 0017 Rangia,11000,250 kVA,APDCL,111-0017,111,Kamrup,8
100664,transformer,24.7830573,92.3005939,Karimganj DTR-015,11000,200 kVA,APDCL,142-0015,142,Karimganj,9
100813,transformer,27.5005408,95.3911915,Tinsukia DTR-024,11000,200 kVA,APDCL,162-0024,162,Tinsukia,6
101227,transformer,25.8171527,93.4847775,Diphu DTR-015,11000,315 kVA,APDCL,221-0015,221,Karbi Anglong,8
101061,transformer,26.3973766,90.2656682,Kokrajhar Feeder 8 T07,11000,200 kVA,APDCL,193-0007,193,Kokrajhar,6
101321,transformer,26.5433861,90.979339,Barpeta Road Feeder 8 T07,11000,250 kVA,APDCL,244-0007,244,Barpeta,7
100251,transformer,26.1657013,91.6812014,Guwahati West Feeder 6 T37,11000,500 kVA,APDCL,104-0037,104,Kamrup Metro,7
100090,transformer,26.1402053,91.8394954,DTR 0011 Guwaha,11000,200 kVA,APDCL,102-0011,102,Kamrup Metro,10
100535,transformer,24.7818281,92.8054439,Silchar Town Feeder 7 T46,11000,100 kVA,APDCL,133-0046,133,Cachar,1
100806,transformer,27.5100664,95.3905965,DTR 0017 Tinsuk,11000,500 kVA,APDCL,162-0017,162,Tinsukia,1
100529,transformer,24.8225411,92.796551,Silchar Town Feeder 1 T40,11000,250 kVA,APDCL,133-0040,133,Cachar,5
100790,transformer,27.441205,95.3469653,Tinsukia Feeder 2 T01,11000,25 kVA,APDCL,162-0001,162,Tinsukia,6
100286,transformer,26.1376667,91.8008451,DTR 0017 Dispur,11000,200 kVA,APDCL,105-0017,105,Kamrup Metro,9
100539,transformer,24.8100931,92.8265674,DTR 0050 Silcha,11000,200 kVA,APDCL,133-0050,133,Cachar,11
100145,transformer,26.1290188,91.7907863,Guwahati South DTR-066,11000,250 kVA,APDCL,102-0066,102,Kamrup Metro,6
101335,transformer,26.4993094,90.9426541,Barpeta Road DTR-021,11000,500 kVA,APDCL,244-0021,244,Barpeta,1
100905,transformer,27.4826981,94.5730367,DTR 0011 Dhemaj,11000,250 kVA,APDCL,172-0011,172,Dhemaji,6
100771,transformer,27.4390899,94.9960707,Dibrugarh Town DTR-027,11000,200 kVA,APDCL,161-0027,161,Dibrugarh,5
101271,transformer,26.4856265,91.3548024,Nalbari Town DTR-015,11000,63 kVA,APDCL,241-0015,241,Nalbari,12
100927,transformer,26.6490287,92.8004171,Tezpur Feeder 2 T01,11000,200 kVA,APDCL,181-0001,181,Sonitpur,9
101219,transformer,25.8395011,93.4373336,Diphu Feeder 8 T07,11000,250 kVA,APDCL,221-0007,221,Karbi Anglong,5
101202,transformer,26.257349,92.3154824,DTR 0008 Moriga,11000,500 kVA,APDCL,212-0008,212,Morigaon,5
100034,transformer,26.134931,91.7758258,DTR 0035 Guwaha,11000,315 kVA,APDCL,101-0035,101,Kamrup Metro,1
100375,transformer,25.9692506,90.9967618,Boko Feeder 1 T16,11000,200 kVA,APDCL,112-0016,112,Kamrup,9
100590,transformer,24.8824055,92.9206632,Sonai DTR-006,11000,250 kVA,APDCL,135-0006,135,Cachar,4
100559,transformer,24.8292573,92.548686,Silchar West DTR-015,11000,200 kVA,APDCL,134-0015,134,Cachar,8
100420,transformer,26.3299239,92.7154947,DTR 0041 Nagaon,11000,200 kVA,APDCL,121-0041,121,Nagaon,12
101076,transformer,26.4149204,90.2773966,Kokrajhar Feeder 7 T22,11000,63 kVA,APDCL,193-0022,193,Kokrajhar,10
100513,transformer,24.8473216,92.8073944,Silchar Town DTR-024,11000,63 kVA,APDCL,133-0024,133,Cachar,6
101051,transformer,26.4303563,90.5765399,Bongaigaon DTR-027,11000,63 kVA,APDCL,192-0027,192,Bongaigaon,3
100510,transformer,24.7208041,92.8126559,Silchar Town DTR-021,11000,100 kVA,APDCL,133-0021,133,Cachar,5
100725,transformer,26.6718155,94.201116,DTR 0011 Titabo,11000,63 kVA,APDCL,152-0011,152,Jorhat,12
101146,transformer,26.587641,93.9218927,DTR 0017 Golagh,11000,315 kVA,APDCL,202-0017,202,Golaghat,9
100617,transformer,24.7869364,93.0030357,DTR 0008 Lakhip,11000,63 kVA,APDCL,136-0008,136,Cachar,11
101086,transformer,26.0121899,90.0268962,Dhubri Feeder 8 T07,11000,200 kVA,APDCL,194-0007,194,Dhubri,1
101174,transformer,26.4548931,92.0775663,DTR 0005 Mangal,11000,100 kVA,APDCL,211-0005,211,Darrang,4
101090,transformer,26.0195962,89.9622761,DTR 0011 Dhubri,11000,200 kVA,APDCL,194-0011,194,Dhubri,11
100653,transformer,24.8576533,92.3876484,Karimganj Feeder 5 T04,11000,500 kVA,APDCL,142-0004,142,Karimganj,12
100460,transformer,25.7605719,93.1888459,Lumding DTR-006,11000,500 kVA,APDCL,123-0006,123,Hojai,12
100565,transformer,24.7802418,92.5549904,Silchar West DTR-021,11000,100 kVA,APDCL,134-0021,134,Cachar,5
101348,transformer,26.4911024,90.7000582,Bijni DTR-012,11000,25 kVA,APDCL,251-0012,251,Chirang,5
101037,transformer,26.5475878,90.4944841,Bongaigaon Feeder 6 T13,11000,200 kVA,APDCL,192-0013,192,Bongaigaon,1
101301,transformer,26.5270461,91.1328191,DTR 0005 Pathsa,11000,100 kVA,APDCL,243-0005,243,Barpeta,2
101252,transformer,25.1688842,93.0198354,DTR 0008 Haflon,11000,100 kVA,APDCL,231-0008,231,Dima Hasao,8
100435,transformer,26.008212,92.8003378,DTR 0011 Hojai,11000,500 kVA,APDCL,122-0011,122,Hojai,3
100764,transformer,27.4935064,94.8678964,DTR 0020 Dibrug,11000,100 kVA,APDCL,161-0020,161,Dibrugarh,12
100934,transformer,26.6092097,92.8005083,DTR 0008 Tezpur,11000,200 kVA,APDCL,181-0008,181,Sonitpur,7
101286,transformer,26.6508071,91.3209201,DTR 0005 Mushal,11000,200 kVA,APDCL,242-0005,242,Baksa,8
100140,transformer,26.1329032,91.8189058,Guwahati South Feeder 6 T61,11000,200 kVA,APDCL,102-0061,102,Kamrup Metro,12
101201,transformer,26.2458915,92.2743482,Morigaon Feeder 8 T07,11000,315 kVA,APDCL,212-0007,212,Morigaon,1
101014,transformer,26.1790239,90.6702984,Goalpara Town DTR-015,11000,100 kVA,APDCL,191-0015,191,Goalpara,9
100447,transformer,25.947734,92.8744858,DTR 0023 Hojai,11000,250 kVA,APDCL,122-0023,122,Hojai,9
100957,transformer,26.6398105,92.7981676,Tezpur Feeder 8 T31,11000,100 kVA,APDCL,181-0031,181,Sonitpur,12
101150,transformer,26.4794053,94.0130241,Golaghat DTR-021,11000,100 kVA,APDCL,202-0021,202,Golaghat,8
100016,transformer,26.1609424,91.6870497,DTR 0017 Guwaha,11000,250 kVA,APDCL,101-0017,101,Kamrup Metro,7
101087,transformer,25.9903718,89.9896425,DTR 0008 Dhubri,11000,315 kVA,APDCL,194-0008,194,Dhubri,3
101120,transformer,27.0203147,94.6201485,Sivasagar Town DTR-021,11000,250 kVA,APDCL,201-0021,201,Sivasagar,1
100137,transformer,26.1817641,91.7542911,Guwahati South Feeder 3 T58,11000,100 kVA,APDCL,102-0058,102,Kamrup Metro,7
100128,transformer,26.0893569,91.7879049,Guwahati South Feeder 2 T49,11000,250 kVA,APDCL,102-0049,102,Kamrup Metro,5
100295,transformer,26.1537504,91.8012876,DTR 0026 Dispur,11000,100 kVA,APDCL,105-0026,105,Kamrup Metro,10
101203,transformer,26.2085466,92.3418191,Morigaon DTR-009,11000,315 kVA,APDCL,212-0009,212,Morigaon,5
100427,transformer,25.975124,92.9091491,Hojai DTR-003,11000,250 kVA,APDCL,122-0003,122,Hojai,1
101056,transformer,26.4637169,90.2393436,DTR 0002 Kokraj,11000,500 kVA,APDCL,193-0002,193,Kokrajhar,11
100740,transformer,26.9252425,94.1297795,DTR 0011 Majuli,11000,63 kVA,APDCL,153-0011,153,Majuli,12
100780,transformer,27.4599091,94.9721111,Dibrugarh Town DTR-036,11000,100 kVA,APDCL,161-0036,161,Dibrugarh,2
100192,transformer,26.1828413,91.7411488,Guwahati East Feeder 4 T43,11000,100 kVA,APDCL,103-0043,103,Kamrup Metro,10
100697,transformer,26.7780331,94.2586952,DTR 0023 Jorhat,11000,100 kVA,APDCL,151-0023,151,Jorhat,3
100772,transformer,27.4790827,94.9083514,Dibrugarh Town Feeder 5 T28,11000,63 kVA,APDCL,161-0028,161,Dibrugarh,8
101315,transformer,26.5345776,91.0500144,Barpeta Road Feeder 2 T01,11000,100 kVA,APDCL,244-0001,244,Barpeta,9
100216,transformer,26.1590322,91.7342069,DTR 0002 Guwaha,11000,315 kVA,APDCL,104-0002,104,Kamrup Metro,1
100558,transformer,24.7968163,92.5634128,DTR 0014 Silcha,11000,200 kVA,APDCL,134-0014,134,Cachar,6
100677,transformer,26.7406766,94.2114069,Jorhat Town DTR-003,11000,250 kVA,APDCL,151-0003,151,Jorhat,12
100390,transformer,26.2541006,92.6917535,DTR 0011 Nagaon,11000,315 kVA,APDCL,121-0011,121,Nagaon,2
100711,transformer,26.7540523,94.2257327,Jorhat Town Feeder 6 T37,11000,500 kVA,APDCL,151-0037,151,Jorhat,12
100391,transformer,26.3278566,92.7788799,Nagaon Town DTR-012,11000,100 kVA,APDCL,121-0012,121,Nagaon,5
100325,transformer,26.1711102,91.6837567,Jalukbari DTR-021,11000,25 kVA,APDCL,106-0021,106,Kamrup Metro,2
101211,transformer,26.2748269,92.3307135,DTR 0017 Moriga,11000,200 kVA,APDCL,212-0017,212,Morigaon,6
100403,transformer,26.3670811,92.6871139,Nagaon Town DTR-024,11000,250 kVA,APDCL,121-0024,121,Nagaon,10
100748,transformer,27.4584422,94.938165,Dibrugarh Town Feeder 5 T04,11000,100 kVA,APDCL,161-0004,161,Dibrugarh,4
100442,transformer,26.0371121,92.8071415,Hojai DTR-018,11000,200 kVA,APDCL,122-0018,122,Hojai,12
101130,transformer,26.5145668,93.9439268,Golaghat Feeder 2 T01,11000,200 kVA,APDCL,202-0001,202,Golaghat,12
101116,transformer,26.9404879,94.6573977,DTR 0017 Sivasa,11000,100 kVA,APDCL,201-0017,201,Sivasagar,12
100288,transformer,26.1354645,91.803377,Dispur Feeder 4 T19,11000,250 kVA,APDCL,105-0019,105,Kamrup Metro,2
101104,transformer,26.963779,94.6462344,DTR 0005 Sivasa,11000,315 kVA,APDCL,201-0005,201,Sivasagar,2
100367,transformer,25.9608276,91.0152626,DTR 0008 Boko,11000,200 kVA,APDCL,112-0008,112,Kamrup,2
100857,transformer,27.2999293,95.3507122,DTR 0008 Nahark,11000,100 kVA,APDCL,164-0008,164,Dibrugarh,4
101345,transformer,26.4647644,90.6757494,Bijni DTR-009,11000,315 kVA,APDCL,251-0009,251,Chirang,4
100054,transformer,26.1494495,91.7335673,Guwahati North Feeder 8 T55,11000,100 kVA,APDCL,101-0055,101,Kamrup Metro,2
100851,transformer,27.3190864,95.3503286,DTR 0002 Nahark,11000,500 kVA,APDCL,164-0002,164,Dibrugarh,7
101106,transformer,26.9994517,94.6254709,Sivasagar Town Feeder 8 T07,11000,315 kVA,APDCL,201-0007,201,Sivasagar,4
100063,transformer,26.1898039,91.7045805,Guwahati North Feeder 1 T64,11000,25 kVA,APDCL,101-0064,101,Kamrup Metro,1
100301,transformer,26.1251757,91.7812946,DTR 0032 Dispur,11000,25 kVA,APDCL,105-0032,105,Kamrup Metro,1
100762,transformer,27.5779252,94.9576357,Dibrugarh Town DTR-018,11000,100 kVA,APDCL,161-0018,161,Dibrugarh,9
